,id;year;hour;season;holiday;workingday;weather;temp;atemp;humidity;windspeed;count
3362,4798;2011;18;4;0;1;2;14.76;17.425;81;11.0014;273
3363,4799;2012;1;3;1;0;1;27.88;31.82;74;0;123
3364,4800;2011;3;3;0;0;1;18.86;22.725;72;8.9981;28
3365,4801;2012;0;4;0;0;1;13.12;16.665;76;6.0032;122
3366,4802;2012;6;2;0;1;1;18.04;21.97;72;15.0013;139
3367,4803;2012;20;2;0;0;2;20.5;24.24;59;15.0013;232
3368,4804;2011;7;1;1;0;2;6.56;9.09;50;8.9981;13
3369,4805;2011;2;2;0;1;2;18.04;21.97;77;15.0013;35
3370,4806;2012;19;3;0;1;1;30.34;34.09;58;11.0014;555
3371,4807;2011;3;3;0;1;1;26.24;29.545;78;0;3
3372,4808;2011;17;3;0;0;3;30.34;35.605;74;43.0006;194
3373,4809;2011;13;4;0;1;1;24.6;31.06;46;0;305
3374,4810;2011;4;1;0;1;1;18.86;22.725;67;16.9979;1
3375,4812;2011;5;2;0;1;2;28.7;33.335;84;0;20
3376,4814;2011;3;2;0;1;1;23.78;27.275;53;22.0028;2
3377,4815;2012;11;3;0;1;1;31.16;35.605;58;6.0032;234
3378,4816;2012;20;1;0;1;1;14.76;15.91;46;35.0008;213
3379,4817;2011;13;4;0;1;2;24.6;29.545;73;12.998;180
3380,4819;2011;14;4;0;1;2;13.94;15.15;49;26.0027;110
3381,4820;2012;20;3;0;1;1;30.34;34.85;66;12.998;500
3382,4821;2011;17;4;0;0;1;23.78;27.275;32;19.0012;441
3383,4822;2011;9;1;0;0;1;16.4;20.455;16;43.9989;55
3384,4824;2011;22;4;0;0;1;9.02;13.635;55;0;43
3385,4825;2011;6;3;0;0;2;26.24;28.03;94;7.0015;6
3386,4826;2011;15;2;0;0;1;24.6;31.06;38;16.9979;378
3387,4827;2011;16;4;0;1;1;23.78;27.275;56;22.0028;309
3388,4828;2012;9;2;0;1;2;26.24;28.79;83;15.0013;298
3389,4829;2011;4;3;0;0;1;18.86;22.725;72;8.9981;5
3390,4830;2012;20;4;0;1;2;18.86;22.725;77;0;300
3391,4831;2012;10;3;0;1;1;32.8;37.88;55;0;181
3392,4832;2011;8;1;0;1;1;4.92;8.335;68;0;158
3393,4835;2011;13;1;0;1;2;9.84;9.85;32;30.0026;50
3394,4840;2011;9;3;0;0;1;28.7;33.335;74;16.9979;181
3395,4842;2012;20;4;0;1;3;15.58;19.695;76;7.0015;241
3396,4844;2012;7;4;0;1;2;10.66;12.88;60;12.998;369
3397,4846;2011;13;2;0;1;2;29.52;33.335;54;16.9979;151
3398,4847;2012;19;2;0;1;1;28.7;31.82;42;11.0014;467
3399,4848;2012;22;1;0;1;1;10.66;13.635;56;7.0015;102
3400,4849;2011;17;1;0;1;1;8.2;9.85;40;12.998;175
3401,4852;2012;12;3;0;0;1;34.44;38.635;47;7.0015;489
3402,4854;2012;22;3;0;1;3;27.06;12.12;83;12.998;213
3403,4856;2011;17;1;0;1;1;10.66;15.15;22;0;202
3404,4858;2012;11;2;0;1;1;25.42;31.06;43;0;334
3405,4859;2012;16;3;0;1;1;31.16;34.09;48;12.998;431
3406,4860;2012;3;2;0;0;2;21.32;25;59;8.9981;45
3407,4863;2011;1;2;0;1;3;28.7;32.575;65;15.0013;23
3408,4864;2011;9;4;0;1;1;22.14;25.76;60;19.9995;219
3409,4865;2011;8;3;0;0;1;18.86;22.725;72;16.9979;69
3410,4866;2012;18;1;0;0;1;13.94;15.91;46;15.0013;181
3411,4867;2012;5;3;0;0;1;28.7;33.335;84;15.0013;17
3412,4868;2011;11;1;0;1;1;11.48;13.635;52;15.0013;89
3413,4869;2011;15;2;1;0;1;22.14;25.76;52;30.0026;162
3414,4870;2011;10;1;0;1;1;21.32;25;53;19.0012;117
3415,4871;2011;12;4;0;0;1;16.4;20.455;35;19.0012;311
3416,4872;2012;13;1;0;0;1;18.04;21.97;44;12.998;445
3417,4873;2011;22;4;0;0;2;14.76;17.425;93;15.0013;70
3418,4874;2011;6;1;0;1;2;6.56;9.85;74;6.0032;29
3419,4875;2012;7;3;0;1;2;28.7;33.335;74;8.9981;502
3420,4878;2011;11;2;0;0;2;16.4;20.455;47;11.0014;198
3421,4882;2011;15;2;0;1;2;24.6;31.06;43;12.998;176
3422,4883;2012;4;1;0;0;1;13.12;15.15;49;16.9979;6
3423,4884;2012;11;1;0;1;2;13.94;17.425;87;7.0015;75
3424,4885;2011;22;3;0;0;1;28.7;33.335;89;12.998;103
3425,4886;2011;2;2;0;0;1;22.14;25.76;56;12.998;59
3426,4888;2012;23;3;0;1;1;22.14;25.76;68;7.0015;109
3427,4890;2011;11;4;0;1;3;13.12;15.15;66;22.0028;97
3428,4891;2012;6;1;0;1;3;12.3;14.395;75;16.9979;57
3429,4892;2012;3;4;0;1;1;10.66;13.635;60;8.9981;10
3430,4893;2011;18;3;0;0;1;33.62;37.12;43;19.0012;363
3431,4894;2012;9;4;0;1;1;13.12;14.395;31;23.9994;275
3432,4895;2012;18;3;0;1;1;25.42;31.06;35;19.9995;968
3433,4896;2012;1;3;0;1;1;28.7;32.575;65;7.0015;41
3434,4897;2011;0;3;0;1;2;32.8;37.12;49;11.0014;43
3435,4898;2011;14;1;0;0;1;9.02;9.09;32;31.0009;72
3436,4899;2011;15;4;0;0;1;27.88;31.82;51;11.0014;407
3437,4900;2011;6;2;0;1;2;18.86;22.725;100;15.0013;61
3438,4901;2012;21;4;1;0;2;16.4;20.455;76;15.0013;151
3439,4902;2012;1;3;0;1;1;29.52;33.335;58;0;14
3440,4905;2012;13;4;0;1;2;20.5;24.24;67;8.9981;238
3441,4906;2011;0;4;0;1;1;18.86;22.725;59;19.0012;30
3442,4907;2012;6;3;0;1;1;20.5;24.24;72;6.0032;205
3443,4908;2012;1;2;0;1;2;21.32;25;59;15.0013;9
3444,4909;2012;12;3;0;1;1;32.8;34.85;33;7.0015;343
3445,4910;2011;7;3;0;1;1;29.52;34.09;62;19.9995;267
3446,4912;2011;15;1;0;1;1;18.86;22.725;28;27.9993;117
3447,4913;2011;4;2;0;1;1;23.78;27.275;83;8.9981;5
3448,4914;2011;11;1;0;1;2;11.48;15.15;87;6.0032;52
3449,4915;2012;12;1;1;0;1;11.48;13.635;36;16.9979;202
3450,4916;2012;22;4;0;0;2;13.12;16.665;57;7.0015;145
3451,4917;2011;22;2;0;1;1;17.22;21.21;67;12.998;99
3452,4920;2011;5;4;0;1;1;17.22;21.21;82;0;27
3453,4921;2012;6;1;0;1;1;12.3;16.665;70;0;92
3454,4922;2012;7;2;0;0;1;20.5;24.24;63;7.0015;46
3455,4923;2011;16;1;0;1;1;18.86;22.725;31;26.0027;122
3456,4924;2011;13;2;0;0;1;32.8;37.88;55;12.998;387
3457,4926;2012;17;4;0;1;1;18.04;21.97;35;19.0012;605
3458,4927;2012;23;4;0;0;2;14.76;17.425;62;8.9981;119
3459,4928;2012;16;2;0;0;1;22.14;25.76;19;26.0027;615
3460,4930;2011;14;3;0;1;1;30.34;34.09;55;6.0032;151
3461,4931;2011;20;1;0;0;2;16.4;20.455;87;16.9979;36
3462,4933;2012;13;4;0;1;2;16.4;20.455;58;11.0014;248
3463,4934;2011;20;3;0;1;1;28.7;32.575;51;15.0013;343
3464,4935;2011;16;3;0;1;2;27.06;29.545;89;0;141
3465,4936;2012;2;1;0;0;1;10.66;12.12;41;16.9979;42
3466,4938;2012;13;2;0;0;2;18.04;21.97;62;12.998;464
3467,4939;2012;13;3;0;1;2;31.98;35.605;49;12.998;294
3468,4941;2012;11;4;0;0;2;14.76;17.425;87;8.9981;295
3469,4943;2012;12;3;0;0;1;31.16;33.335;37;12.998;654
3470,4944;2012;6;2;0;0;2;20.5;24.24;77;12.998;36
3471,4946;2011;7;1;0;1;1;6.56;9.09;80;8.9981;83
3472,4947;2012;10;3;1;0;1;32.8;36.365;46;0;447
3473,4948;2011;15;1;0;0;1;19.68;23.485;39;22.0028;304
3474,4949;2011;1;1;0;1;1;18.04;21.97;72;15.0013;8
3475,4950;2011;2;1;0;1;1;13.94;15.15;71;19.9995;8
3476,4951;2012;3;2;0;0;2;22.14;25.76;64;8.9981;28
3477,4952;2012;6;4;0;1;1;12.3;14.395;39;15.0013;124
3478,4953;2011;16;4;0;0;1;11.48;13.635;48;16.9979;234
3479,4955;2012;7;3;0;1;2;26.24;28.79;83;8.9981;487
3480,4956;2011;23;4;0;1;1;10.66;14.395;70;6.0032;73
3481,4957;2012;11;1;0;1;2;22.14;25.76;60;31.0009;204
3482,4958;2012;2;4;0;0;1;13.12;16.665;87;7.0015;70
3483,4959;2011;7;4;0;1;3;22.96;26.515;88;12.998;147
3484,4960;2012;7;3;0;1;1;26.24;28.79;89;7.0015;486
3485,4961;2011;5;4;1;0;1;12.3;14.395;49;16.9979;13
3486,4962;2012;21;3;0;0;1;31.16;36.365;70;8.9981;207
3487,4963;2011;14;1;0;1;2;15.58;19.695;20;0;72
3488,4965;2011;11;3;0;1;1;34.44;37.12;39;11.0014;165
3489,4966;2012;12;1;0;0;1;5.74;3.79;39;43.0006;140
3490,4967;2011;6;1;0;1;1;8.2;12.88;59;0;45
3491,4968;2011;4;1;0;0;1;9.84;14.395;75;0;1
3492,4969;2012;13;2;0;0;1;28.7;31.82;37;8.9981;704
3493,4970;2011;14;4;0;0;1;17.22;21.21;32;19.9995;349
3494,4971;2012;8;1;0;0;1;4.92;6.06;54;15.0013;36
3495,4972;2011;8;4;0;1;3;22.14;25.76;70;32.9975;210
3496,4973;2012;14;2;0;1;2;23.78;27.275;46;11.0014;276
3497,4977;2011;11;4;0;1;1;11.48;13.635;52;16.9979;106
3498,4979;2012;22;4;0;1;1;10.66;14.395;60;6.0032;148
3499,4980;2012;23;2;0;1;1;17.22;21.21;35;12.998;94
3500,4982;2011;16;4;0;1;3;19.68;23.485;94;7.0015;123
3501,4984;2011;7;1;0;0;1;16.4;20.455;50;22.0028;13
3502,4986;2011;6;2;0;0;2;16.4;20.455;82;6.0032;13
3503,4988;2011;5;4;0;1;2;14.76;18.18;76;7.0015;21
3504,4989;2011;17;3;0;0;1;30.34;34.09;55;15.0013;460
3505,4990;2012;9;4;0;0;1;14.76;17.425;66;12.998;259
3506,4991;2011;20;1;0;1;1;24.6;31.06;31;12.998;124
3507,4992;2012;16;2;0;1;1;27.06;31.06;39;31.0009;448
3508,4993;2012;7;3;0;0;2;25.42;30.305;69;8.9981;41
3509,4994;2012;19;3;0;0;2;27.06;29.545;89;7.0015;275
3510,4995;2011;11;3;0;0;3;27.06;31.06;69;19.0012;194
3511,4997;2011;14;4;0;0;1;17.22;21.21;62;8.9981;323
3512,4998;2011;8;2;0;1;2;20.5;24.24;68;8.9981;351
3513,4999;2011;1;4;0;1;3;18.86;22.725;94;6.0032;5
3514,5001;2011;6;4;0;1;2;14.76;18.94;71;0;94
3515,5003;2012;2;2;0;0;1;15.58;19.695;66;8.9981;56
3516,5004;2012;15;1;0;1;1;13.12;15.15;36;19.9995;134
3517,5008;2012;23;3;0;1;3;24.6;25.76;94;16.9979;70
3518,5009;2011;14;4;1;0;1;15.58;19.695;37;31.0009;247
3519,5013;2012;7;1;0;0;2;12.3;16.665;52;0;24
3520,5014;2011;15;3;0;1;1;35.26;37.12;30;22.0028;194
3521,5015;2011;17;3;0;1;1;36.08;40.91;44;19.0012;428
3522,5017;2012;17;2;0;1;1;29.52;32.575;32;32.9975;857
3523,5018;2011;5;4;0;1;1;9.02;12.88;80;6.0032;23
3524,5020;2011;8;3;0;1;1;26.24;29.545;78;22.0028;355
3525,5021;2011;22;3;0;1;2;27.06;31.06;65;8.9981;160
3526,5023;2012;18;4;0;0;3;16.4;20.455;82;12.998;106
3527,5024;2011;14;2;0;1;1;25.42;31.06;41;15.0013;162
3528,5025;2011;7;2;0;1;1;22.96;26.515;52;27.9993;365
3529,5026;2012;6;1;0;0;1;10.66;13.635;75;7.0015;7
3530,5027;2011;8;2;0;0;1;27.06;30.305;78;6.0032;131
3531,5029;2012;5;1;0;1;1;7.38;10.605;80;7.0015;17
3532,5030;2012;20;4;0;0;1;14.76;17.425;66;11.0014;129
3533,5031;2011;11;1;0;0;1;12.3;13.635;28;22.0028;114
3534,5032;2011;7;1;0;1;2;6.56;11.365;55;0;99
3535,5037;2012;17;2;0;1;1;21.32;25;23;27.9993;655
3536,5038;2011;23;4;0;1;3;18.86;22.725;100;11.0014;53
3537,5039;2012;3;4;0;0;2;13.94;16.665;87;12.998;38
3538,5041;2012;2;3;0;0;1;33.62;38.635;52;7.0015;70
3539,5042;2012;7;2;0;1;1;22.96;26.515;88;0;356
3540,5044;2012;1;2;0;1;2;20.5;24.24;63;8.9981;21
3541,5046;2011;9;3;0;0;1;30.34;34.85;66;6.0032;169
3542,5048;2012;17;4;0;1;1;28.7;31.82;42;11.0014;900
3543,5049;2012;10;4;0;1;1;12.3;14.395;49;12.998;230
3544,5050;2012;5;1;0;1;2;8.2;11.365;64;6.0032;21
3545,5051;2011;21;1;0;1;1;14.76;17.425;46;12.998;92
3546,5052;2011;23;3;0;1;1;27.06;31.06;50;11.0014;127
3547,5053;2012;3;4;0;1;2;10.66;12.88;81;12.998;5
3548,5054;2011;2;4;0;0;2;11.48;13.635;56;15.0013;58
3549,5055;2011;4;2;0;1;1;25.42;28.79;83;0;6
3550,5056;2011;11;2;0;1;2;16.4;20.455;62;26.0027;98
3551,5057;2011;14;1;0;0;1;11.48;13.635;36;16.9979;91
3552,5062;2012;1;4;0;1;1;12.3;15.91;75;7.0015;30
3553,5063;2012;10;3;0;1;1;29.52;34.09;66;6.0032;236
3554,5068;2011;5;3;0;1;1;26.24;29.545;78;6.0032;16
3555,5070;2012;4;4;0;0;1;22.14;25.76;83;16.9979;11
3556,5071;2012;11;1;0;0;1;8.2;9.85;40;12.998;178
3557,5072;2011;8;3;0;1;1;26.24;30.305;73;8.9981;391
3558,5073;2012;9;2;0;1;2;20.5;24.24;82;15.0013;350
3559,5074;2012;5;4;0;1;2;14.76;18.94;81;0;41
3560,5076;2011;0;2;0;0;2;15.58;19.695;87;6.0032;53
3561,5078;2012;19;1;0;0;1;18.86;22.725;33;11.0014;225
3562,5079;2011;16;4;0;0;1;13.12;14.395;31;26.0027;241
3563,5082;2011;23;4;0;1;2;16.4;20.455;82;7.0015;54
3564,5085;2011;6;1;0;1;1;4.92;7.575;93;8.9981;16
3565,5089;2012;3;2;0;1;1;17.22;21.21;41;19.9995;5
3566,5090;2012;19;2;0;0;2;26.24;31.06;36;11.0014;439
3567,5091;2012;14;2;0;1;1;22.14;25.76;24;12.998;224
3568,5093;2012;4;4;0;1;2;12.3;14.395;52;16.9979;16
3569,5094;2011;1;2;0;0;1;17.22;21.21;67;15.0013;31
3570,5095;2012;10;1;0;1;2;10.66;13.635;48;8.9981;124
3571,5097;2012;22;4;0;1;1;16.4;20.455;47;19.9995;160
3572,5099;2012;18;2;0;1;1;22.14;25.76;22;27.9993;704
3573,5100;2011;10;1;0;1;1;9.84;10.605;60;19.9995;58
3574,5101;2011;17;3;0;1;1;30.34;33.335;51;19.0012;530
3575,5102;2012;1;3;0;0;1;22.96;26.515;73;15.0013;124
3576,5103;2012;17;2;0;1;1;30.34;33.335;48;6.0032;681
3577,5104;2011;19;4;0;1;2;14.76;17.425;53;11.0014;251
3578,5105;2012;10;2;0;1;1;26.24;31.06;41;31.0009;187
3579,5106;2011;23;1;0;1;1;5.74;7.575;59;11.0014;18
3580,5107;2012;10;4;0;1;3;14.76;17.425;62;12.998;146
3581,5108;2012;14;4;0;1;2;13.12;14.395;53;23.9994;161
3582,5109;2011;9;2;0;1;3;13.94;15.15;93;23.9994;40
3583,5110;2012;8;1;0;0;1;10.66;13.635;87;7.0015;14
3584,5112;2011;16;3;0;0;2;28.7;33.335;74;19.0012;281
3585,5113;2011;1;4;0;1;1;18.04;21.97;88;0;28
3586,5115;2011;7;1;0;0;1;9.84;11.365;70;12.998;23
3587,5117;2011;9;2;0;1;1;28.7;32.575;58;11.0014;188
3588,5118;2011;23;3;0;1;1;27.88;31.82;83;15.0013;98
3589,5120;2012;22;4;0;1;2;20.5;24.24;63;19.9995;181
3590,5121;2012;8;4;0;0;2;10.66;14.395;93;6.0032;93
3591,5122;2012;1;3;0;0;1;25.42;29.545;78;8.9981;113
3592,5124;2012;14;2;0;0;1;29.52;32.575;30;6.0032;730
3593,5125;2012;1;4;0;0;1;13.94;16.665;53;8.9981;146
3594,5126;2012;20;3;0;0;1;29.52;35.605;84;6.0032;356
3595,5127;2011;10;3;0;1;1;33.62;38.635;52;11.0014;123
3596,5129;2012;2;1;0;0;3;14.76;18.18;93;6.0032;38
3597,5130;2011;12;1;0;1;1;13.12;15.15;43;11.0014;97
3598,5132;2012;7;3;0;1;2;22.96;26.515;88;0;454
3599,5133;2011;7;1;0;1;1;9.84;12.12;75;11.0014;119
3600,5134;2011;4;2;0;1;1;13.94;18.18;76;0;9
3601,5135;2012;6;4;0;0;1;9.84;12.12;87;8.9981;27
3602,5136;2011;10;1;0;1;2;13.12;15.15;57;19.9995;78
3603,5139;2011;6;2;0;0;1;28.7;32.575;61;8.9981;40
3604,5140;2011;12;3;0;1;1;35.26;37.12;30;19.0012;157
3605,5141;2012;10;1;0;0;1;10.66;11.365;35;27.9993;223
3606,5143;2012;16;1;0;0;1;9.84;11.365;38;15.0013;206
3607,5145;2011;20;1;0;0;1;13.12;14.395;28;35.0008;47
3608,5146;2012;19;3;0;1;1;27.88;31.82;57;11.0014;579
3609,5147;2011;15;4;0;0;1;25.42;31.06;35;26.0027;412
3610,5149;2011;5;2;0;1;1;21.32;25;88;8.9981;14
3611,5151;2011;9;2;0;0;1;23.78;27.275;83;16.9979;134
3612,5152;2011;17;1;0;0;1;17.22;21.21;28;22.0028;125
3613,5153;2012;9;2;0;1;1;25.42;31.06;53;11.0014;382
3614,5154;2012;10;3;1;0;2;30.34;35.605;74;15.0013;359
3615,5155;2012;20;2;0;0;1;24.6;30.305;64;12.998;276
3616,5157;2012;7;3;0;1;1;22.14;25.76;77;0;571
3617,5158;2011;3;4;0;1;1;16.4;20.455;82;7.0015;6
3618,5159;2011;19;4;0;1;1;22.14;25.76;39;22.0028;248
3619,5160;2012;0;4;0;0;2;14.76;18.94;62;0;110
3620,5163;2012;13;3;0;0;2;31.16;35.605;62;6.0032;591
3621,5164;2012;16;4;0;1;1;18.04;21.97;41;31.0009;363
3622,5166;2012;10;3;0;1;1;32.8;36.365;43;16.9979;174
3623,5168;2012;4;1;0;1;1;13.94;16.665;61;12.998;3
3624,5169;2012;17;3;0;1;3;31.16;36.365;66;16.9979;812
3625,5171;2012;4;4;0;0;2;18.04;21.97;54;16.9979;11
3626,5173;2012;9;2;0;0;1;26.24;31.06;57;11.0014;340
3627,5175;2011;14;1;0;0;1;12.3;14.395;39;19.0012;118
3628,5176;2012;8;3;0;0;1;27.06;31.06;54;15.0013;119
3629,5177;2012;2;1;0;1;1;10.66;14.395;52;6.0032;16
3630,5179;2011;3;3;0;1;1;29.52;34.09;62;0;3
3631,5180;2011;1;3;0;1;2;31.98;35.605;52;11.0014;16
3632,5181;2012;16;2;0;0;1;30.34;32.575;30;7.0015;642
3633,5184;2011;2;1;0;1;3;5.74;7.575;80;8.9981;3
3634,5185;2011;8;2;0;1;1;17.22;21.21;50;16.9979;440
3635,5186;2012;18;2;0;0;1;28.7;31.82;42;16.9979;479
3636,5187;2011;17;3;1;0;2;27.06;29.545;89;7.0015;114
3637,5188;2011;4;4;0;1;1;22.96;26.515;94;12.998;8
3638,5189;2011;5;3;0;1;1;27.06;31.06;74;8.9981;26
3639,5190;2012;0;3;0;1;1;27.88;12.12;57;11.0014;88
3640,5191;2011;23;3;0;1;1;25.42;28.79;83;7.0015;69
3641,5192;2011;4;2;0;1;3;20.5;24.24;88;11.0014;5
3642,5193;2011;8;3;0;1;1;30.34;34.85;66;19.0012;420
3643,5194;2011;2;3;0;0;2;25.42;29.545;78;12.998;76
3644,5195;2011;13;2;0;1;1;30.34;32.575;28;19.0012;189
3645,5199;2011;15;4;0;1;1;22.96;26.515;60;16.9979;208
3646,5200;2012;8;4;0;0;1;13.94;17.425;53;7.0015;174
3647,5201;2011;2;1;0;0;2;8.2;11.365;75;6.0032;20
3648,5203;2012;21;3;0;1;2;24.6;27.275;88;12.998;207
3649,5204;2011;18;4;0;1;1;13.94;18.18;61;0;318
3650,5205;2012;11;2;0;1;1;21.32;25;48;35.0008;256
3651,5207;2011;8;3;0;1;1;30.34;34.85;66;0;392
3652,5208;2012;8;3;0;1;2;27.06;30.305;83;36.9974;672
3653,5209;2012;0;1;1;0;1;16.4;20.455;40;31.0009;39
3654,5212;2011;1;2;0;1;1;28.7;33.335;84;16.9979;17
3655,5213;2012;4;4;0;1;1;18.04;21.97;88;15.0013;5
3656,5214;2011;16;2;0;1;1;28.7;31.82;37;27.9993;326
3657,5215;2012;14;1;0;1;1;21.32;25;36;22.0028;175
3658,5216;2012;8;2;0;0;1;13.94;15.91;34;16.9979;123
3659,5217;2012;22;3;0;0;1;34.44;41.665;59;12.998;220
3660,5218;2011;22;1;0;1;3;6.56;8.335;80;11.0014;46
3661,5219;2012;18;2;0;1;1;27.06;31.06;41;16.9979;759
3662,5221;2012;12;4;0;1;2;29.52;33.335;54;12.998;288
3663,5222;2011;12;4;0;0;1;14.76;17.425;81;11.0014;329
3664,5223;2012;21;2;0;1;1;23.78;27.275;49;16.9979;265
3665,5224;2011;19;4;0;0;1;9.02;11.365;55;12.998;105
3666,5225;2012;17;2;0;1;1;25.42;30.305;17;12.998;757
3667,5226;2012;12;4;0;1;1;18.86;22.725;36;0;326
3668,5227;2011;20;4;0;1;1;21.32;25;59;22.0028;221
3669,5229;2011;20;4;1;0;1;24.6;29.545;73;0;225
3670,5230;2011;16;4;0;0;1;12.3;16.665;26;0;206
3671,5231;2012;11;4;0;1;3;23.78;27.275;94;8.9981;99
3672,5232;2011;15;1;0;0;1;17.22;21.21;44;32.9975;182
3673,5234;2012;1;1;0;0;1;18.86;22.725;82;8.9981;113
3674,5235;2011;6;3;0;1;1;25.42;30.305;65;11.0014;106
3675,5236;2012;15;3;0;1;1;31.98;38.635;70;12.998;245
3676,5237;2012;20;1;0;1;1;18.86;22.725;63;23.9994;180
3677,5239;2012;0;1;0;1;2;10.66;15.15;60;0;14
3678,5240;2011;19;3;0;1;1;30.34;33.335;51;15.0013;413
3679,5241;2012;6;3;0;1;1;26.24;29.545;78;7.0015;172
3680,5242;2011;5;3;0;0;1;18.86;22.725;72;11.0014;5
3681,5245;2012;9;1;0;1;2;10.66;15.15;100;0;283
3682,5246;2012;8;3;0;1;2;27.06;29.545;89;6.0032;618
3683,5247;2012;22;3;0;1;1;25.42;28.79;83;12.998;229
3684,5248;2012;18;3;0;1;1;31.16;35.605;62;19.9995;792
3685,5249;2012;16;3;0;1;1;29.52;32.575;39;6.0032;491
3686,5251;2011;14;3;0;1;1;30.34;33.335;51;11.0014;189
3687,5252;2012;11;1;0;1;1;22.96;26.515;68;11.0014;201
3688,5253;2011;23;2;0;0;1;20.5;24.24;59;7.0015;119
3689,5254;2011;9;3;0;1;2;31.16;36.365;70;19.9995;241
3690,5255;2011;0;2;0;1;1;20.5;24.24;55;15.0013;25
3691,5256;2011;13;4;0;1;2;22.14;25.76;94;19.0012;106
3692,5257;2012;20;2;0;1;1;26.24;30.305;73;12.998;420
3693,5258;2012;10;2;0;1;1;18.04;21.97;33;0;219
3694,5259;2012;21;3;1;0;1;29.52;34.09;76;7.0015;184
3695,5260;2012;10;1;0;0;1;5.74;6.06;54;19.0012;126
3696,5262;2011;10;3;0;1;1;28.7;32.575;58;26.0027;111
3697,5264;2011;17;3;0;0;1;31.16;34.09;45;15.0013;475
3698,5265;2011;6;3;1;0;2;27.06;31.06;74;8.9981;11
3699,5266;2012;2;1;0;1;3;21.32;25;72;19.9995;1
3700,5267;2011;0;1;0;1;3;9.02;12.12;93;7.0015;2
3701,5268;2012;14;3;0;1;1;33.62;37.88;46;11.0014;263
3702,5269;2011;13;2;0;0;1;27.06;31.06;65;7.0015;367
3703,5270;2012;2;3;0;1;1;26.24;28.79;89;0;5
3704,5271;2011;11;4;0;1;1;18.04;21.97;67;12.998;120
3705,5273;2012;17;4;0;1;3;16.4;20.455;50;15.0013;689
3706,5275;2011;15;3;0;0;1;34.44;37.12;39;19.0012;361
3707,5278;2011;19;3;0;0;1;26.24;30.305;69;7.0015;333
3708,5279;2011;4;1;0;0;3;7.38;9.85;55;11.0014;1
3709,5281;2011;2;2;0;1;3;20.5;24.24;82;19.0012;4
3710,5285;2011;9;2;0;1;3;21.32;25;63;6.0032;162
3711,5286;2012;22;2;0;0;1;25.42;31.06;53;19.9995;280
3712,5287;2011;20;1;0;0;2;18.04;21.97;77;22.0028;70
3713,5288;2012;19;4;0;1;1;15.58;19.695;46;26.0027;353
3714,5289;2012;15;2;0;1;1;22.14;25.76;37;26.0027;271
3715,5292;2012;23;2;0;1;1;24.6;28.79;78;0;95
3716,5294;2012;19;2;0;1;1;22.14;25.76;37;23.9994;553
3717,5296;2011;21;1;0;0;1;15.58;19.695;62;0;82
3718,5297;2011;22;4;0;1;3;22.14;25.76;94;6.0032;43
3719,5298;2011;21;1;0;1;1;21.32;25;55;26.0027;124
3720,5300;2011;14;1;0;1;2;9.02;11.365;80;11.0014;28
3721,5301;2011;4;2;0;1;1;17.22;21.21;62;16.9979;2
3722,5302;2012;22;4;0;1;1;16.4;20.455;71;6.0032;181
3723,5303;2011;9;1;0;1;1;16.4;20.455;62;16.9979;185
3724,5309;2012;18;4;0;1;2;13.12;15.15;49;15.0013;540
3725,5310;2012;15;1;0;1;1;18.86;22.725;67;11.0014;174
3726,5313;2012;5;1;1;0;1;4.92;8.335;54;6.0032;6
3727,5314;2012;12;4;0;1;3;24.6;28.79;78;22.0028;284
3728,5315;2011;18;3;0;0;1;28.7;33.335;74;15.0013;292
3729,5317;2012;18;3;0;1;1;29.52;34.09;70;16.9979;835
3730,5319;2011;10;2;0;1;2;21.32;25;55;7.0015;109
3731,5320;2012;4;4;0;1;2;11.48;12.88;52;19.9995;9
3732,5321;2011;16;2;0;1;1;31.16;33.335;27;8.9981;312
3733,5322;2011;8;1;0;1;1;11.48;13.635;70;16.9979;259
3734,5323;2012;7;1;0;0;3;17.22;21.21;88;11.0014;42
3735,5324;2011;7;4;0;0;1;10.66;15.15;87;0;26
3736,5325;2011;0;1;0;1;1;15.58;19.695;66;16.9979;23
3737,5326;2011;9;2;0;1;1;31.16;34.85;55;0;213
3738,5327;2012;18;3;0;0;3;28.7;33.335;74;8.9981;229
3739,5329;2011;17;4;0;0;1;15.58;19.695;76;8.9981;245
3740,5330;2012;21;1;0;1;1;9.84;10.605;41;19.0012;102
3741,5332;2011;10;1;0;1;1;9.02;9.85;37;22.0028;63
3742,5333;2012;22;2;0;0;1;28.7;32.575;58;11.0014;214
3743,5334;2012;10;4;0;1;1;13.12;15.15;31;22.0028;161
3744,5335;2011;7;1;0;1;1;4.1;3.79;50;27.9993;99
3745,5336;2011;5;4;0;1;1;18.04;21.97;82;8.9981;32
3746,5337;2011;17;2;0;0;2;22.96;26.515;88;12.998;272
3747,5338;2012;20;4;0;0;1;18.04;21.97;54;0;192
3748,5339;2011;7;4;0;0;2;10.66;12.88;56;15.0013;20
3749,5342;2011;10;4;0;0;1;13.12;15.15;45;16.9979;200
3750,5344;2012;5;1;0;1;2;12.3;12.12;70;36.9974;21
3751,5345;2012;11;3;0;1;2;31.16;36.365;66;6.0032;214
3752,5346;2012;17;3;0;0;1;32.8;38.635;59;32.9975;436
3753,5347;2012;4;1;0;0;2;14.76;17.425;93;12.998;2
3754,5348;2011;19;1;0;0;3;12.3;12.88;100;32.9975;11
